Start,Steps,Max Value,Even Steps,Odd Steps
99274,97,148912,66,31
74309,94,222928,64,30
63746,223,6810136,143,80
1212,44,3076,31,13
230,34,520,24,10
48543,127,1180960,84,43
14346,120,21520,79,41
31820,147,35800,96,51
47780,251,497176,160,91
82422,213,9635920,137,76
92245,146,276736,96,50
65585,55,196756,40,15
19951,211,984148,135,76
15174,71,34144,49,22
58033,184,8153620,119,65
99274,97,148912,66,31
28037,183,575728,118,65
71357,218,695464,140,78
14293,76,42880,52,24
3053,154,9232,99,55
44378,57,66568,41,16
89318,115,200968,77,38
67839,60,3477328,43,17
67820,86,85840,59,27
15621,102,46864,68,34
30462,59,520504,42,17
20751,87,210112,59,28
98427,234,498292,150,84
88720,58,94768,42,16
9473,60,28420,42,18
69264,55,69264,40,15
57603,73,259216,51,22
25524,77,25524,53,24
30767,178,311524,115,63
66061,192,198184,124,68
9080,65,14560,45,20
8400,34,8400,26,8
60727,210,4733152,135,75
92907,208,1004560,134,74
16533,159,49600,103,56
82358,120,312712,80,40
43163,132,491668,87,45
3750,175,250504,112,63
11354,130,17032,85,45
28478,51,243304,37,14
24571,157,359152,102,55
86374,71,194344,50,21
11438,81,38608,55,26
38105,36,128608,28,8
63371,179,1951288,116,63
4552,59,4552,41,18
68360,130,68360,86,44
54881,60,208384,43,17
12917,76,39364,52,24
80704,45,80704,34,11
41446,119,95956,79,40
47637,145,142912,95,50
73928,156,73928,102,54
78195,107,351880,72,35
29686,121,84544,80,41
51135,202,1310560,130,72
88917,133,266752,88,45
94456,84,179332,58,26
67848,112,67848,75,37
39994,93,59992,63,30
44334,70,149632,49,21
58866,122,111760,81,41
79097,99,300328,67,32
49757,127,149272,84,43
61193,210,1256128,135,75
60687,179,614464,116,63
48734,65,246724,46,19
25994,139,38992,91,48
30493,72,91480,50,22
20982,87,201688,59,28
24144,69,24144,48,21
77604,138,98224,91,47
89453,164,268360,107,57
60278,65,152584,46,19
49991,88,1154464,60,28
62889,86,1074544,59,27
69352,143,69352,94,49
97373,159,292120,104,55
50000,127,50000,84,43
70310,249,975400,159,90
12447,187,9198520,120,67
30734,178,103732,115,63
76001,187,2465296,121,66
48633,65,184660,46,19
21577,193,109240,124,69
3321,105,45520,69,36
10751,192,2092552,123,69
53464,96,114208,65,31
26573,108,79720,72,36
17949,48,53848,35,13
38827,168,359152,109,59
89052,76,304720,53,23
27868,90,80512,61,29
60232,65,60232,46,19
66263,99,447280,67,32
91357,84,274072,58,26
72234,42,108352,32,10
44679,119,301588,79,40
12964,169,83104,109,60
64361,161,488752,105,56
49435,264,1522132,168,96
66618,68,99928,48,20
20270,35,68416,27,8
76313,55,257560,40,15
97353,221,1776328,142,79
79733,107,239200,72,35
81495,37,550096,29,8
88906,120,133360,80,40
77226,76,115840,53,23
82868,120,95956,80,40
37529,155,126664,101,54
78973,76,299860,53,23
65603,236,295216,151,85
96262,71,494080,50,21
90749,115,2943700,77,38
33333,129,100000,85,44
90938,146,491668,96,50
78930,107,505744,72,35
69207,55,467152,40,15
91138,84,136708,58,26
2252,45,2536,32,13
45718,176,102868,114,62
99109,40,297328,31,9
27028,38,27028,29,9
97383,221,4738228,142,79
86552,120,86552,80,40
9584,122,9584,80,42
50388,65,50388,46,19
23105,144,69316,94,50
12225,156,36676,101,55
60625,148,491668,97,51
56059,60,538792,43,17
96373,45,289120,34,11
29300,72,29300,50,22
78573,76,235720,53,23
85470,195,2631688,126,69
77929,169,591784,110,59
73475,187,330640,121,66
4142,126,13984,82,44
23351,82,157624,56,26
75083,86,337876,59,27
70872,81,255472,56,25
5078,178,32560,114,64
46016,57,46016,41,16
71148,187,250504,121,66
59181,73,177544,51,22
40858,181,1276936,117,64
59841,117,345544,78,39
59903,303,106358020,192,111
5578,129,9232,84,45
20003,180,250504,116,64
50712,57,50712,41,16
39452,75,66580,52,23
99812,97,479680,66,31
49104,65,49104,46,19
28648,103,39364,69,34
34832,142,34832,93,49
96499,146,434248,96,50
95120,53,95120,39,14
66831,117,676672,78,39
80633,213,1276936,137,76
36834,49,55252,36,13
92865,177,278596,115,62
24399,157,247048,102,55
61555,148,277000,97,51
50756,83,50756,57,26
17707,48,79684,35,13
22341,131,67024,86,45
64995,42,292480,32,10
63885,55,191656,40,15
84362,151,126544,99,52
17483,48,78676,35,13
54226,184,742120,119,65
58850,135,88276,89,46
74855,86,1438864,59,27
41257,93,846916,63,30
81111,63,547504,45,18
14651,71,74176,49,22
46119,132,350224,87,45
28931,165,130192,107,58
85708,32,96424,26,6
11802,143,17704,93,50
51361,109,219400,73,36
87909,71,263728,50,21
16560,128,16560,84,44
32335,72,327400,50,22
13289,76,255472,52,24
22399,74,765448,51,23
76231,275,17824048,175,100
12192,112,12192,74,38
18052,185,32560,119,66
61716,55,61716,40,15
10738,73,20392,50,23
65141,161,195424,105,56
25252,157,182068,102,55
50976,127,50976,84,43
5148,147,9232,95,52
50509,158,182068,103,55
52225,140,156676,92,48
19644,123,59776,81,42
38968,49,38968,36,13
98851,115,444832,77,38
40734,88,206224,60,28
84004,151,106324,99,52
34809,80,211732,55,25
67289,68,227104,48,20
58960,135,58960,89,46
1850,130,9232,84,46
68179,205,552904,132,73
67137,112,201412,75,37
60741,179,182224,116,63
86323,58,388456,42,16
44566,70,100276,49,21
20184,136,20184,89,47
1133,62,9232,42,20
38260,124,38260,82,42
96613,84,289840,58,26
63669,99,191008,67,32
38564,75,164752,52,23
92228,40,92228,31,9
10932,42,10932,31,11
73170,94,277828,64,30
50640,83,50640,57,26
58902,104,179152,70,34
1045,31,3136,23,8
46692,83,46692,57,26
24364,38,27412,29,9
46695,132,797848,87,45
1583,166,250504,106,60
79911,169,606832,110,59
66845,143,542104,94,49
21302,100,345544,67,33
74330,37,111496,29,8
1621,29,4864,22,7
62225,86,186676,59,27
56656,122,56656,81,41
95420,128,343924,85,43
37535,85,962008,58,27
39391,106,3234328,71,35
71630,143,407968,94,49
55857,91,167572,62,29
49253,114,147760,76,38
55810,184,190996,119,65
22260,118,22260,78,40
20656,56,20656,40,16
33006,67,111400,47,20
31630,178,144340,115,63
23611,82,119536,56,26
57185,52,244276,38,14
21603,162,97216,105,57
85946,133,176740,88,45
11111,55,427192,39,16
6074,62,9112,43,19
80819,89,363688,61,28
10196,60,10196,42,18
1538,34,2308,25,9
17139,79,164752,54,25
44329,238,639088,152,86
46203,207,374704,133,74
40165,67,120496,47,20
89744,115,345544,77,38
54660,65,54660,46,19
86156,120,96928,80,40
49693,96,149080,65,31
24846,95,85048,64,31
89847,71,606472,50,21
30563,33,137536,26,7
28037,183,575728,118,65
60753,210,1108564,135,75
74234,94,211408,64,30
83050,107,124576,72,35
68682,174,103024,113,61
27819,152,125188,99,53
30545,85,91636,58,27
62533,42,187600,32,10
78637,50,235912,37,13
57706,47,86560,35,12
20105,105,1100608,70,35
69604,81,111508,56,25
59026,47,149416,35,12
96265,146,487348,96,50
32318,191,6810136,123,68
31417,103,106036,69,34
42013,132,345544,87,45
68046,174,551824,113,61
21401,48,72232,35,13
48271,158,488752,103,55
72070,42,162160,32,10
49834,127,74752,84,43
63645,55,190936,40,15
80207,169,1951288,110,59
69469,112,281716,75,37
59474,166,338740,108,58
45810,194,27114424,125,69
38329,75,129364,52,23
36785,111,110356,74,37
23724,38,26692,29,9
60647,117,1329424,78,39
66256,130,66256,86,44
75,14,340,11,3
26499,77,119248,53,24
65523,161,359152,105,56
96882,159,785680,104,55
20542,61,156004,43,18
45930,83,68896,57,26
26029,51,78088,37,14
29546,72,44320,50,22
79570,120,302128,80,40
31674,147,47512,96,51
30975,59,1587760,42,17
58900,135,58900,89,46
23098,131,34648,86,45
93145,53,314368,39,14
64825,192,934576,124,68
23526,51,52936,37,14
57805,47,173416,35,12
15044,40,15044,30,10
41847,132,282472,87,45
77262,107,556936,72,35
50228,39,50228,30,9
53029,78,159088,54,24
37384,62,37384,44,18
29484,46,33172,34,12
7266,70,39364,48,22
22764,175,28816,113,62
75653,63,226960,45,18
15734,53,39832,38,15
91039,146,1555504,96,50
37421,199,250504,128,71
9248,34,9248,26,8
23841,51,71524,37,14
65150,161,742120,105,56
21059,43,94768,32,11
34930,54,58948,39,15
84172,107,94696,72,35
91165,133,273496,88,45
31363,54,141136,39,15
86490,71,129736,50,21
84665,107,285748,72,35
47357,176,269728,114,62
77598,81,392848,56,25
6042,67,9232,46,21
78210,76,117316,53,23
61955,148,278800,97,51
61870,86,208816,59,27
21060,43,21060,32,11
99865,115,337048,77,38
44723,70,201256,49,21
17549,141,52648,92,49
15079,102,1100608,68,34
5420,116,9232,76,40
35491,80,170584,55,25
76087,200,513592,129,71
58761,197,334672,127,70
30338,41,45508,31,10
1469,47,4408,33,14
24310,188,61540,121,67
66345,99,755728,67,32
90284,45,101572,34,11
72256,42,72256,32,10
81900,63,131200,45,18
28719,196,1276936,126,70
94338,84,141508,58,26
37842,106,517912,71,35
73549,94,220648,64,30
83566,63,282040,45,18
46661,83,139984,57,26
50282,127,75424,84,43
768,15,768,13,2
3896,144,9232,93,51
58027,73,261124,51,22
42969,75,145024,52,23
40098,93,60148,63,30
15333,58,46000,41,17
14622,120,74032,79,41
76871,76,518884,53,23
18175,97,1048120,65,32
99190,141,251080,93,48
40503,212,1167856,136,76
36675,36,165040,28,8
37261,155,111784,101,54
42499,57,191248,41,16
67610,60,101416,43,17
49465,158,211300,103,55
71806,143,817936,94,49
64920,117,64920,78,39
54470,184,1276936,119,65
17195,66,77380,46,20
26812,95,85912,64,31
72378,94,108568,64,30
43724,163,49192,106,57
75236,138,2316760,91,47
76299,55,343348,40,15
59239,210,5764660,135,75
2148,24,2148,19,5
98920,66,98920,47,19
99252,97,99252,66,31
38446,168,129760,109,59
53804,140,60532,92,48
61109,34,183328,27,7
2014,94,39364,62,32
85618,195,144484,126,69
82411,306,593279152,194,112
53503,122,2742496,81,41
37756,106,143368,71,35
8734,140,44224,91,49
9480,153,21688,99,54
75362,107,113044,72,35
21305,56,71908,40,16
35695,124,549556,82,42
81172,37,81172,29,8
86297,257,5314408,164,93
9491,52,42712,37,15
21253,56,63760,40,16
6863,119,250504,78,41
69960,55,112084,40,15
10451,86,80512,58,28
56023,91,378160,62,29
61992,55,61992,40,15
40928,137,65608,90,47
88091,164,1505140,107,57
49854,189,575728,122,67
31827,103,305908,69,34
42880,75,42880,52,23
57266,78,96640,54,24
72362,24,108544,21,3
77991,156,2248720,102,54
89788,102,227284,69,33
86185,164,2208868,107,57
40737,36,122212,28,8
24531,69,157192,48,21
78053,125,234160,83,42
47059,282,11003416,179,103
74095,143,844000,94,49
74256,63,74256,45,18
4887,46,32992,33,13
93722,146,140584,96,50
37388,62,42064,44,18
21576,162,23056,105,57
39644,75,66904,52,23
10101,42,30304,31,11
60357,135,181072,89,46
7857,101,23572,67,34
38170,106,57256,71,35
28805,165,86416,107,58
35791,124,362392,82,42
30989,54,92968,39,15
76449,200,619972,129,71
38507,75,185056,52,23
87905,102,375496,69,33
67307,205,383344,132,73
12306,94,31156,63,31
9970,117,345544,77,40
12405,156,37216,101,55
8990,78,45520,53,25
65306,55,97960,40,15
35984,49,35984,36,13
39463,75,299680,52,23
19361,74,58084,51,23
85658,50,128488,37,13
26288,77,26288,53,24
65473,130,196420,86,44
61314,179,1276936,116,63
34161,67,102484,47,20
6790,36,15280,27,9
27182,38,91744,29,9
14386,164,24280,106,58
82598,63,529252,45,18
65642,42,98464,32,10
44248,44,63016,33,11
86674,102,219400,69,33
5545,54,94768,38,16
13276,45,22408,33,12
63249,192,250504,124,68
34551,129,233224,85,44
53694,215,2480056,138,77
19642,136,29464,89,47
71750,50,161440,37,13
80022,182,250504,118,64
15606,146,39508,95,51
50714,57,76072,41,16
20391,136,154852,89,47
75404,156,84832,102,54
58467,47,263104,35,12
3982,51,13444,36,15
9494,153,21688,99,54
71219,73,320488,51,22
71319,50,481408,37,13
95336,53,95336,39,14
16985,110,275560,73,37
22761,175,172852,113,62
91530,84,137296,58,26
1525,109,9232,71,38
49403,158,1424464,103,55
91657,133,464020,88,45
65615,236,664360,151,85
35892,49,35892,36,13
91010,177,328048,115,62
39833,75,134440,52,23
45837,31,137512,25,6
73954,37,110932,29,8
13363,94,60136,63,31
66746,130,100120,86,44
37922,124,56884,82,42
70435,50,316960,37,13
18563,61,83536,43,18
64511,161,30578632,105,56
76408,63,96712,45,18
7611,132,38536,86,46
92919,177,627208,115,62
15792,40,15792,30,10
58048,60,58048,43,17
67907,143,367144,94,49
19666,48,74680,35,13
70247,130,1200256,86,44
65865,148,333448,97,51
46452,145,46452,95,50
86149,195,1276936,126,69
45891,83,206512,57,26
6795,36,30580,27,9
32889,147,1200256,96,51
6750,137,34180,89,48
46532,52,46532,38,14
20609,193,225988,124,69
80987,182,1037824,118,64
69212,55,116800,40,15
83997,89,255472,61,28
56018,135,345544,89,46
57677,73,173032,51,22
11561,68,166696,47,21
54402,47,81604,35,12
50469,65,151408,46,19
32464,41,32464,31,10
31664,147,31664,96,51
68707,130,309184,86,44
58774,148,132244,97,51
33124,160,33124,104,56
94347,84,424564,58,26
9719,122,65608,80,42
62638,86,211408,59,27
29,18,88,13,5
62371,148,280672,97,51
47600,52,50848,38,14
17398,203,190996,130,73
45407,101,689632,68,33
47658,52,71488,38,14
67561,197,865780,127,70
13504,45,13504,33,12
54944,109,54944,73,36
75840,156,75840,102,54
82675,164,3818500,107,57
25346,126,38020,83,43
50391,70,340144,49,21
95042,84,385396,58,26
59558,73,190816,51,22
65055,205,3165316,132,73
1907,29,8584,22,7
40168,93,40168,63,30
7962,26,11944,21,5
26141,139,78424,91,48
58702,179,1355668,116,63
77568,50,77568,37,13
80665,120,2943700,80,40
81200,138,81200,91,47
99765,190,299296,123,67
81219,138,365488,91,47
80730,50,121096,37,13
28562,103,72304,69,34
50569,158,288016,103,55
73303,156,494800,102,54
95381,53,286144,39,14
94969,221,360592,142,79
29505,134,88516,88,46
37147,261,50143264,166,95
40298,88,60448,60,28
86395,76,437380,53,23
68608,37,68608,29,8
16940,58,19060,41,17
90468,115,90468,77,38
50716,57,85588,41,16
44461,163,133384,106,57
66577,55,199732,40,15
68223,143,2622760,94,49
12667,55,64132,39,16
62120,104,62120,70,34
35322,173,190996,112,61
1780,73,9232,49,24
13187,125,59344,82,43
16460,115,18520,76,39
86247,76,982420,53,23
87756,45,98728,34,11
5058,72,14416,49,23
60664,86,145780,59,27
18734,61,63232,43,18
19158,154,65608,100,54
35031,204,269728,131,73
19614,105,99304,70,35
83029,107,249088,72,35
86283,133,897856,88,45
5189,103,15568,68,35
29681,121,89044,80,41
60120,210,146500,135,75
74401,138,402244,91,47
55719,65,423124,46,19
36446,67,184516,47,20
5797,142,24784,92,50
47219,52,212488,38,14
39132,181,225988,117,64
8124,65,34720,45,20
8223,189,150064,121,68
24075,188,108340,121,67
29826,72,44740,50,22
36840,62,39364,44,18
68323,68,307456,48,20
56322,109,114208,73,36
99175,97,9650824,66,31
25989,126,77968,83,43
35508,98,35508,66,32
99245,71,297736,50,21
98645,40,295936,31,9
95252,53,95252,39,14
23807,126,2316760,83,43
36902,230,250504,147,83
17044,79,17044,54,25
75762,156,242728,102,54
9753,122,32920,80,42
68994,174,1276936,113,61
42617,150,242728,98,52
52128,47,52128,35,12
74778,63,112168,45,18
454,14,1024,12,2
75433,231,62710036,148,83
87363,164,393136,107,57
10977,148,93796,96,52
99123,66,446056,47,19
70405,81,211216,56,25
81933,182,245800,118,64
97171,159,437272,104,55
77708,50,87424,37,13
89648,40,89648,31,9
33689,67,113704,47,20
86841,71,293092,50,21
93790,146,474820,96,50
96517,53,289552,39,14
2018,112,9232,73,39
7958,96,17908,64,32
4793,72,16180,49,23
55983,122,566836,81,41
13238,138,50272,90,48
51587,65,232144,46,19
81788,182,1276936,118,64
19253,61,57760,43,18
10708,73,10708,50,23
34207,160,986308,104,56
94277,84,282832,58,26
3544,56,3544,39,17
44136,132,44136,87,45
35032,217,250504,139,78
42930,75,72448,52,23
65748,42,65748,32,10
57852,78,494260,54,24
55312,47,55312,35,12
65868,148,93796,97,51
88781,71,266344,50,21
57197,60,171592,43,17
73706,63,118096,45,18
57895,210,439648,135,75
87641,102,899584,69,33
14592,40,14592,30,10
97248,159,97248,104,55
48894,96,835432,65,31
728,95,9232,62,33
21360,149,21688,97,52
43823,101,899584,68,33
88535,102,1363048,69,33
10930,161,18448,104,57
60092,65,152116,46,19
80379,94,457792,64,30
23520,51,23520,37,14
17394,203,190996,130,73
34319,54,347488,39,15
74532,156,94336,102,54
94193,177,282580,115,62
47935,101,1092040,68,33
81104,37,81104,29,8
28841,157,1052512,102,55
89368,133,89368,88,45
13266,76,56680,52,24
5425,160,16276,103,57
20626,87,223072,59,28
79623,169,537460,110,59
29188,165,29188,107,58
35930,186,138400,120,66
61893,29,185680,24,5
20540,149,52000,97,52
56631,83,871864,57,26
90640,133,90640,88,45
93411,40,420352,31,9
9216,29,9216,23,6
39386,75,59080,52,23
87581,45,262744,34,11
77463,63,522880,45,18
97038,146,327508,96,50
95311,128,965032,85,43
25009,157,75028,102,55
48929,158,146788,103,55
83097,89,280456,61,28
89877,89,269632,61,28
24977,64,74932,45,19
27627,59,236032,42,17
98257,128,294772,85,43
59790,73,201796,51,22
4701,121,14104,79,42
63646,55,322216,40,15
73397,125,220192,83,42
7527,150,846916,97,53
39501,137,118504,90,47
68050,130,258388,86,44
73367,156,495232,102,54
80318,120,609928,80,40
59118,197,269728,127,70
56097,109,168292,73,36
7911,75,101392,51,24
81384,182,81384,118,64
71186,174,192436,113,61
50249,171,619648,111,60
74657,156,223972,102,54
1952,24,1952,19,5
65213,161,195640,105,56
75702,200,287440,129,71
79889,94,239668,64,30
75283,156,338776,102,54
94534,128,345544,85,43
41955,150,188800,98,52
89720,71,113560,50,21
8805,140,26416,91,49
92706,58,139060,42,16
596,25,596,19,6
29593,72,99880,50,22
40644,44,40644,33,11
62666,60,94000,43,17
20824,105,20824,70,35
5973,23,17920,19,4
15883,146,71476,95,51
66395,130,504196,86,44
71056,187,250504,121,66
23770,51,35656,37,14
25021,113,120256,75,38
42749,101,410884,68,33
85375,89,2917456,61,28
44913,132,134740,87,45
12880,24,12880,20,4
33799,129,228148,85,44
89827,133,404224,88,45
46074,114,897856,76,38
75792,63,75792,45,18
66984,130,66984,86,44
43006,194,2480056,125,69
94732,190,250504,123,67
2851,27,12832,21,6
28401,59,85204,42,17
11954,50,20176,36,14
23536,175,190996,113,62
75537,107,226612,72,35
75040,156,75040,102,54
81030,76,182320,53,23
4056,38,4056,28,10
38171,93,1100608,63,30
97945,128,330568,85,43
99977,203,854116,131,72
28252,103,47680,69,34
4533,64,13600,44,20
4925,72,14776,49,23
48038,83,108088,57,26
78083,125,351376,83,42
92116,133,92116,88,45
71622,94,161152,64,30
77927,169,1331476,110,59
78817,125,448900,83,42
89655,195,2585032,126,69
70401,143,211204,94,49
99526,141,345544,93,48
92386,53,138580,39,14
93103,84,942676,58,26
10703,192,146500,123,69
15386,53,23080,38,15
9337,153,53188,99,54
65422,161,220804,105,56
31226,178,88936,115,63
36022,67,153880,47,20
3783,131,25540,85,46
88878,164,299968,107,57
89631,177,5974612,115,62
49112,127,95956,84,43
89403,133,452608,88,45
84586,107,126880,72,35
42720,150,42720,98,52
96529,53,289588,39,14
49038,96,165508,65,31
80104,68,80104,48,20
3514,56,5272,39,17
13336,32,13336,25,7
44141,101,424276,68,33
80374,68,514996,48,20
77659,138,1889296,91,47
34841,54,117592,39,15
31008,54,31008,39,15
56948,52,56948,38,14
93221,177,279664,115,62
26394,33,39592,26,7
57481,91,736612,62,29
88291,133,397312,88,45
86336,120,86336,80,40
9108,60,9108,42,18
5994,49,8992,35,14
96342,53,216772,39,14
93651,146,421432,96,50
52067,140,234304,92,48
42943,88,1100608,60,28
16139,190,1276936,122,68
44528,119,44528,79,40
9191,60,104704,42,18
92260,58,92260,42,16
78423,107,529360,72,35
55699,65,250648,46,19
82316,63,92608,45,18
93711,177,948832,115,62
29087,77,496996,53,24
17323,53,77956,38,15
83570,151,141028,99,52
85611,195,385252,126,69
3436,149,9232,96,53
53332,34,53332,27,7
28943,121,293056,80,41
59636,73,59636,51,22
29060,165,44224,107,58
57558,197,184408,127,70
52390,127,149200,84,43
53015,78,357856,54,24
32827,98,166192,66,32
30298,85,45448,58,27
43891,44,197512,33,11
21323,56,95956,40,16
35740,111,1100608,74,37
9720,166,27700,107,59
79554,125,1290328,83,42
8315,202,250504,129,73
93832,40,93832,31,9
75165,231,481624,148,83
77029,107,231088,72,35
36114,98,1482784,66,32
15358,115,897856,76,39
98866,120,166840,80,40
20366,87,69712,59,28
39030,155,98800,101,54
1738,29,2608,22,7
74633,200,6127972,129,71
85475,151,384640,99,52
78219,125,375892,83,42
27500,90,223072,61,29
46158,57,175264,41,16
56248,153,56248,100,53
41035,57,184660,41,16
295,55,2248,37,18
98073,190,706948,123,67
24597,157,73792,102,55
